user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings																																																																																																															
bin.230	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	GCA_001803165.1	95.0	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	96.25	0.9	GCA_001803165.1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	96.25	0.9	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__	s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	98.35	11	N/A	N/A																																																																																							
bin.94	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__Acidithiobacillaceae	g__Acidithiobacillus	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__Acidithiobacillaceae	g__Acidithiobacillus	s__	Placement	taxonomic classification fully defined by topology	GCF_000214095.2, s__Acidithiobacillus ferrivorans, 95.0, 88.07, 0.73	 GCF_001652185.1, s__Acidithiobacillus ferrooxidans_A, 95.0, 87.45, 0.6	 GCF_000021485.1, s__Acidithiobacillus ferrooxidans, 95.0, 85.73, 0.72	 GCA_003309025.1, s__Acidithiobacillus ferrooxidans_B, 95.0, 85.46, 0.71	 GCF_000227215.1, s__Acidithiobacillus thiooxidans, 95.0, 78.07, 0.26	 GCF_002847505.1, s__Acidithiobacillus sp002847505, 95.0, 78.05, 0.26	 GCF_000175575.2, s__Acidithiobacillus caldus, 95.0, 77.04, 0.14	 GCA_002341825.1, s__Acidithiobacillus sp002341825, 95.0, 76.64, 0.11	92.4	11	0.976222712673	N/A																																																																																												
bin.447	d__Bacteria	p__Proteobacteria	c__	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	26.45	11	0.377388972444	N/A																																																																																																			
bin.308	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	87.52	11	0.882746237126	Genome has more than 71.7% of markers with multiple hits																																																																																																			
bin.118	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Z2-YC6860	s__	N/A	N/A	N/A	N/A	N/A	GCF_001579845.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Z2-YC6860	s__Z2-YC6860 sp001579845	80.67	0.58	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Z2-YC6860	s__	Placement	taxonomic classification fully defined by topology	N/A	43.45	11	0.950614903244	Genome has more than 14.2% of markers with multiple hits																																																																																													
bin.100	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylocapsa	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylocapsa	s__	Placement	taxonomic classification fully defined by topology	N/A	27.12	11	0.969429407287	N/A																																																																																																			
bin.251	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methyloligellaceae	g__Methyloceanibacter	s__	N/A	N/A	N/A	N/A	N/A	GCA_003135455.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methyloligellaceae	g__Methyloceanibacter	s__Methyloceanibacter sp003135455	79.43	0.33	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methyloligellaceae	g__Methyloceanibacter	s__	Placement	taxonomic classification fully defined by topology	GCA_002383105.1, s__Methyloceanibacter sp002383105, 95.0, 79.48, 0.3	 GCF_001723305.1, s__Methyloceanibacter superfactus, 95.0, 78.47, 0.32	 GCF_001723295.1, s__Methyloceanibacter marginalis, 95.0, 77.9, 0.23	 GCA_002482645.1, s__Methyloceanibacter sp002482645, 95.0, 77.58, 0.19	 GCF_000828475.1, s__Methyloceanibacter caenitepidi, 95.0, 77.28, 0.18	 GCF_001723355.1, s__Methyloceanibacter stevinii, 95.0, 77.26, 0.18	 GCF_001723285.1, s__Methyloceanibacter methanicus, 95.0, 77.25, 0.2	 GCF_003071365.1, s__Methyloceanibacter sp003071365, 95.0, 77.1, 0.16	50.77	11	0.897084742256	Genome has more than 16.7% of markers with multiple hits																																																																																						
bin.407	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__	Placement	taxonomic classification fully defined by topology	GCF_000797515.1, s__Sphingomonas sp000797515, 95.0, 88.51, 0.84	 GCF_000241465.1, s__Sphingomonas echinoides, 95.0, 88.41, 0.86	 GCF_000241485.1, s__Sphingomonas sp000241485, 95.0, 82.45, 0.73	 GCF_000251145.1, s__Sphingomonas sp000251145, 95.0, 81.37, 0.69	 GCF_001423845.1, s__Sphingomonas sp001423845, 95.0, 80.34, 0.56	 GCF_001717955.1, s__Sphingomonas panacis, 95.0, 80.29, 0.56	 GCF_900103265.1, s__Sphingomonas sp900103265, 95.0, 80.16, 0.57	 GCF_000803065.1, s__Sphingomonas sp000803065, 95.0, 79.95, 0.58	 GCF_003050705.1, s__Sphingomonas aurantiaca, 95.0, 79.51, 0.5	 GCF_001421805.1, s__Sphingomonas sp001421805, 95.0, 79.39, 0.48	 GCA_002281485.1, s__Sphingomonas sp002281485, 95.0, 79.39, 0.45	 GCF_000764535.1, s__Sphingomonas taxi_C, 95.0, 79.37, 0.51	 GCF_001421535.1, s__Sphingomonas sp001421535, 95.0, 79.34, 0.47	 GCF_001556185.1, s__Sphingomonas sp001556185, 95.0, 79.3, 0.5	 GCA_003240625.1, s__Sphingomonas taxi_A, 95.0, 79.29, 0.39	 GCF_001971605.1, s__Sphingomonas sp001971605, 95.0, 79.29, 0.43	 GCA_003287395.1, s__Sphingomonas sp003287395, 95.0, 79.25, 0.42	 GCA_002083435.1, s__Sphingomonas sp002083435, 95.0, 79.24, 0.39	 GCF_003046295.1, s__Sphingomonas aerolata, 95.0, 79.24, 0.5	 GCA_002292295.1, s__Sphingomonas sp002292295, 95.0, 79.23, 0.49	 GCF_000632225.1, s__Sphingomonas sp000632225, 95.0, 79.21, 0.5	 GCF_003050745.1, s__Sphingomonas sp003050745, 95.0, 79.14, 0.46	 GCF_001421415.1, s__Sphingomonas sp001421415, 95.0, 79.13, 0.44	 GCF_002374855.1, s__Sphingomonas adhaesiva, 95.0, 79.12, 0.46	 GCF_001591005.1, s__Sphingomonas sanguinis, 95.0, 79.12, 0.4	 GCA_002863155.1, s__Sphingomonas sp002863155, 95.0, 79.12, 0.44	 GCF_000226955.1, s__Sphingomonas elodea, 95.0, 79.11, 0.44	 GCF_000787715.1, s__Sphingomonas parapaucimobilis, 95.0, 79.1, 0.42	 GCA_001897045.1, s__Sphingomonas sp001897045, 95.0, 79.08, 0.49	 GCF_001598355.1, s__Sphingomonas asaccharolytica, 95.0, 79.07, 0.47	 GCF_003053745.1, s__Sphingomonas faeni, 95.0, 79.07, 0.45	 GCF_000739895.2, s__Sphingomonas paucimobilis, 95.0, 79.06, 0.42	 GCF_001598415.1, s__Sphingomonas mali, 95.0, 79.04, 0.51	 GCA_001897375.1, s__Sphingomonas sp001897375, 95.0, 79.04, 0.49	 GCF_001598455.1, s__Sphingomonas pruni, 95.0, 79.03, 0.49	 GCF_000379045.1, s__Sphingomonas melonis, 95.0, 79.03, 0.49	 GCF_000427645.1, s__Sphingomonas phyllosphaerae, 95.0, 79.02, 0.46	 GCF_001421745.1, s__Sphingomonas sp001421745, 95.0, 79.0, 0.46	 GCF_001421505.1, s__Sphingomonas sp001421505, 95.0, 78.99, 0.49	 GCF_001477495.1, s__Sphingomonas yabuuchiae, 95.0, 78.96, 0.42	 GCF_001424005.1, s__Sphingomonas sp001424005, 95.0, 78.96, 0.47	 GCA_002280555.1, s__Sphingomonas sp002280555, 95.0, 78.96, 0.45	 GCF_001421965.1, s__Sphingomonas sp001421965, 95.0, 78.93, 0.38	 GCF_001557215.1, s__Sphingomonas sp001557215, 95.0, 78.91, 0.41	 GCF_001421765.1, s__Sphingomonas sp001421765, 95.0, 78.91, 0.42	 GCA_003075315.1, s__Sphingomonas sp003075315, 95.0, 78.89, 0.48	 GCF_001428865.1, s__Sphingomonas sp001428865, 95.0, 78.88, 0.45	 GCF_000935025.1, s__Sphingomonas hengshuiensis, 95.0, 78.87, 0.51	 GCF_002091475.1, s__Sphingomonas azotifigens, 95.0, 78.86, 0.45	 GCF_002374835.1, s__Sphingomonas ginsenosidimutans, 95.0, 78.85, 0.44	 GCA_002281535.1, s__Sphingomonas sp002281535, 95.0, 78.85, 0.45	 GCF_900115295.1, s__Sphingomonas sp900115295, 95.0, 78.82, 0.49	 GCF_001619955.1, s__Sphingomonas hankookensis, 95.0, 78.82, 0.41	 GCA_001464615.1, s__Sphingomonas sp001464615, 95.0, 78.81, 0.45	 GCF_001476905.1, s__Sphingomonas sanguinis_B, 95.0, 78.8, 0.43	 GCF_001555965.1, s__Sphingomonas sp001555965, 95.0, 78.8, 0.43	 GCF_001981525.1, s__Sphingomonas jeddahensis, 95.0, 78.79, 0.38	 GCF_900114095.1, s__Sphingomonas sp900114095, 95.0, 78.78, 0.45	 GCF_001421355.1, s__Sphingomonas sp001421355, 95.0, 78.78, 0.43	 GCF_002797435.1, s__Sphingomonas koreensis, 95.0, 78.77, 0.41	 GCF_001421715.1, s__Sphingomonas sp001421715, 95.0, 78.76, 0.41	 GCA_003096895.1, s__Sphingomonas sp003096895, 95.0, 78.75, 0.47	 GCA_002083475.1, s__Sphingomonas sp002083475, 95.0, 78.74, 0.44	 GCF_000786205.1, s__Sphingomonas sp000786205, 95.0, 78.74, 0.45	 GCF_001476895.1, s__Sphingomonas endophytica, 95.0, 78.74, 0.42	 GCA_003096275.1, s__Sphingomonas sp003096275, 95.0, 78.71, 0.42	 GCF_000282895.1, s__Sphingomonas sp000282895, 95.0, 78.71, 0.39	 GCF_001425405.1, s__Sphingomonas sp001425405, 95.0, 78.7, 0.4	 GCA_001899725.1, s__Sphingomonas sp001899725, 95.0, 78.7, 0.46	 GCF_001426195.1, s__Sphingomonas sp001426195, 95.0, 78.68, 0.37	 GCF_000712135.1, s__Sphingomonas sp000712135, 95.0, 78.66, 0.48	 GCF_001650735.1, s__Sphingomonas sp001650735, 95.0, 78.65, 0.41	 GCF_001423765.1, s__Sphingomonas sp001423765, 95.0, 78.65, 0.41	 GCA_002280565.1, s__Sphingomonas sp002280565, 95.0, 78.63, 0.36	 GCA_003243195.1, s__Sphingomonas taxi_B, 95.0, 78.63, 0.43	 GCF_002127225.1, s__Sphingomonas sp002127225, 95.0, 78.6, 0.46	 GCF_001425385.1, s__Sphingomonas sp001425385, 95.0, 78.59, 0.46	 GCF_001421995.1, s__Sphingomonas sp001421995, 95.0, 78.57, 0.36	 GCA_003240755.1, s__Sphingomonas hengshuiensis_A, 95.0, 78.57, 0.41	 GCF_002117915.1, s__Sphingomonas sp002117915, 95.0, 78.55, 0.42	 GCF_002197685.1, s__Sphingomonas dokdonensis, 95.0, 78.55, 0.38	 GCF_001421785.1, s__Sphingomonas sp001421785, 95.0, 78.55, 0.38	 GCF_000980895.1, s__Sphingomonas sp000980895, 95.0, 78.54, 0.37	 GCF_000382485.1, s__Sphingomonas sp000382485, 95.0, 78.54, 0.39	 GCF_900115745.1, s__Sphingomonas rubra, 95.0, 78.52, 0.42	 GCF_002197665.1, s__Sphingomonas mucosissima, 95.0, 78.47, 0.29	 GCF_001421245.1, s__Sphingomonas sp001421245, 95.0, 78.45, 0.42	 GCF_000419605.1, s__Sphingomonas phyllosphaerae_B, 95.0, 78.43, 0.38	 GCA_002083655.1, s__Sphingomonas sp002083655, 95.0, 78.42, 0.37	 GCF_900109565.1, s__Sphingomonas sp900109565, 95.0, 78.4, 0.42	 GCA_002707985.1, s__Sphingomonas sp002707985, 95.0, 78.38, 0.35	 GCF_001721295.1, s__Sphingomonas sp001721295, 95.0, 78.35, 0.37	 GCF_002351485.1, s__Sphingomonas spermidinifaciens, 95.0, 78.31, 0.39	 GCF_003171655.1, s__Sphingomonas sp003171655, 95.0, 78.29, 0.39	 GCF_900109205.1, s__Sphingomonas sp900109205, 95.0, 78.27, 0.34	 GCA_003518585.1, s__Sphingomonas sp003518585, 95.0, 78.06, 0.28	 GCA_002403415.1, s__Sphingomonas sp002403415, 95.0, 78.02, 0.31	 GCF_900110035.1, s__Sphingomonas sp900110035, 95.0, 77.94, 0.37	 GCF_900199185.1, s__Sphingomonas guangdongensis, 95.0, 77.93, 0.3	 GCF_002288825.1, s__Sphingomonas sp002288825, 95.0, 77.59, 0.33	72.92	11	0.992614482965	N/A
bin.233	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_A	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_A	s__	Placement	taxonomic classification fully defined by topology	GCF_000620665.1, s__Sphingomonas_A sp000620665, 95.0, 79.88, 0.58	 GCA_003097155.1, s__Sphingomonas_A sp003097155, 95.0, 79.77, 0.63	 GCF_000711715.1, s__Sphingomonas_A astaxanthinifaciens, 95.0, 79.33, 0.53	 GCF_000585415.1, s__Sphingomonas_A jaspsi, 95.0, 78.15, 0.5	86.73	11	0.932475246932	N/A																																																																																																
bin.138	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__UBA6615	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	46.96	11	0.70434532656	N/A																																																																																																			
bin.309	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales_A	f__Magnetovibrionaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales_A	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	40.58	11	0.736918147359	N/A																																																																																																			
bin.283	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	62.12	11	0.598719943045	N/A																																																																																																			
bin.101	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Vermiphilaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Vermiphilaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	79.52	11	0.812064665881	N/A																																																																																																			
bin.187	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__RVW-14	g__UASB124	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__RVW-14	g__	s__	Placement	taxonomic novelty determined using RED	N/A	80.91	11	0.912460699698	N/A																																																																																																			
bin.311	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__RVW-14	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__RVW-14	g__	s__	Placement	taxonomic novelty determined using RED	N/A	71.49	11	0.836350926104	Genome has more than 15.8% of markers with multiple hits																																																																																																			
bin.92	d__Bacteria	p__Dependentiae	c__Babeliae	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria		c__	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	51.81	11	0.520382878247	Genome has more than 14.2% of markers with multiple hits																																																																																																			
bin.235	d__Bacteria	p__UBP6	c__UBA1177	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria		c__	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	22.68	11	0.474674333382	N/A																																																																																																			
bin.211	d__Bacteria	p__UBP6	c__	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria		c__	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	10.62	11	0.400208967915	Genome domain questionable ( 10.8% Bacterial, 4.1% Archaeal)																																																																																																			
bin.2	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__	N/A	N/A	N/A	N/A	N/A	GCA_002282015.1	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__Sulfuricurvum sp002282015	78.36	0.29	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__	Placement	taxonomic classification fully defined by topology	GCA_000310245.1, s__Sulfuricurvum sp000310245, 95.0, 78.45, 0.31	 GCA_002742695.1, s__Sulfuricurvum kujiense_A, 95.0, 78.01, 0.23	 GCF_000183725.1, s__Sulfuricurvum kujiense, 95.0, 77.87, 0.24	 GCA_000747095.1, s__Sulfuricurvum sp000747095, 95.0, 77.55, 0.12	 GCA_002633015.1, s__Sulfuricurvum sp002633015, 95.0, 77.48, 0.21	 GCA_002327465.1, s__Sulfuricurvum sp002327465, 95.0, 76.8, 0.1	78.33	11	0.955574580745	N/A																																																																																								
bin.198	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__	Placement	taxonomic classification fully defined by topology	N/A	20.97	11	0.954184848229	N/A																																																																																																			
bin.73	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__	N/A	N/A	N/A	N/A	N/A	GCA_002282015.1	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__Sulfuricurvum sp002282015	77.96	0.22	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfuricurvum	s__	Placement	taxonomic classification fully defined by topology	GCA_000310245.1, s__Sulfuricurvum sp000310245, 95.0, 78.21, 0.26	 GCA_002742695.1, s__Sulfuricurvum kujiense_A, 95.0, 77.95, 0.25	 GCA_002633015.1, s__Sulfuricurvum sp002633015, 95.0, 77.35, 0.23	 GCF_000183725.1, s__Sulfuricurvum kujiense, 95.0, 77.28, 0.2	 GCA_000747095.1, s__Sulfuricurvum sp000747095, 95.0, 77.09, 0.14	 GCA_002327465.1, s__Sulfuricurvum sp002327465, 95.0, 76.79, 0.09	80.79	11	0.953773786773	Genome has more than 13.3% of markers with multiple hits																																																																																								
bin.130	d__Bacteria	p__Desulfobacterota	c__Desulfarculia	o__Desulfarculales	f__Desulfarculaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Desulfobacterota	c__Desulfarculia	o__Desulfarculales	f__Desulfarculaceae	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	90.26	11	0.782841412575	N/A																																																																																																			
bin.69	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Tol-SR	s__	N/A	N/A	N/A	N/A	N/A	GCA_000769715.1	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Tol-SR	s__Tol-SR sp000769715	87.19	0.34	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	16.57	11	0.990345337587	N/A																																																																																													
bin.104	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Tol-SR	s__	N/A	N/A	N/A	N/A	N/A	GCA_000769715.1	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Tol-SR	s__Tol-SR sp000769715	89.19	0.84	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	54.8	11	0.984157366282	N/A																																																																																													
bin.176	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Tol-SR	s__	N/A	N/A	N/A	N/A	N/A	GCA_000769715.1	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Tol-SR	s__Tol-SR sp000769715	87.7	0.73	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__	s__	Placement	taxonomic novelty determined using RED	N/A	83.35	11	0.976603410999	N/A																																																																																													
bin.189	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfobulbus	s__	N/A	N/A	N/A	N/A	N/A	GCF_000621145.1	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfobulbus	s__Desulfobulbus elongatus	80.91	0.54	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfobulbus	s__	Placement	taxonomic classification fully defined by topology	GCA_000186885.1, s__Desulfobulbus propionicus, 95.0, 80.34, 0.48	92.26	11	0.948861752404	N/A																																																																																													
bin.11	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfurivibrionaceae	g__UBA2262	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfurivibrionaceae	g__UBA2262	s__	Placement	taxonomic classification fully defined by topology	GCA_002347095.1, s__UBA2262 sp002347095, 95.0, 86.48, 0.67	 GCA_002841785.1, s__UBA2262 sp002841785, 95.0, 85.93, 0.72	 GCA_001799285.1, s__UBA2262 sp001799285, 95.0, 84.33, 0.63	 GCA_001799255.1, s__UBA2262 sp001799255, 95.0, 83.28, 0.62	 GCA_003517965.1, s__UBA2262 sp003517965, 95.0, 81.97, 0.61	 GCA_002347185.1, s__UBA2262 sp002347185, 95.0, 79.03, 0.4	90.28	11	0.958384072405	Genome has more than 80.8% of markers with multiple hits																																																																																														
bin.341	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__UBA8958	g__UBA8958	s__	N/A	N/A	N/A	N/A	N/A	GCA_003451635.1	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__UBA8958	g__UBA8958	s__UBA8958 sp003451635	90.56	0.67	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	75.67	11	0.969896105687	Genome has more than 10.8% of markers with multiple hits																																																																																													
bin.217	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__UBA8958	g__UBA8958	s__	N/A	N/A	N/A	N/A	N/A	GCA_003451635.1	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__UBA8958	g__UBA8958	s__UBA8958 sp003451635	88.06	0.63	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	96.11	11	0.964571779406	N/A																																																																																													
bin.175	d__Bacteria	p__Desulfobacterota	c__Desulfomonilia	o__Desulfomonilales	f__Desulfomonilaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	GCF_000266945.1	d__Bacteria	p__Desulfobacterota	c__Desulfomonilia	o__Desulfomonilales	f__Desulfomonilaceae	g__Desulfomonile	s__Desulfomonile tiedjei	76.39	0.06	d__Bacteria	p__Desulfobacterota	c__Desulfomonilia	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	78.49	11	0.823590464749	N/A																																																																																													
bin.356	d__Bacteria	p__Desulfobacterota	c__Desulfomonilia	o__Desulfomonilales	f__Desulfomonilaceae	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Desulfobacterota	c__Desulfomonilia	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	20.14	11	0.771068357254	N/A																																																																																																			
bin.220	d__Bacteria	p__Desulfuromonadota	c__Desulfuromonadia	o__Desulfuromonadales	f__UBA2197	g__UBA2197	s__	N/A	N/A	N/A	N/A	N/A	GCA_001799485.1	d__Bacteria	p__Desulfuromonadota	c__Desulfuromonadia	o__Desulfuromonadales	f__UBA2197	g__UBA2197	s__UBA2197 sp001799485	79.6	0.39	d__Bacteria	p__Desulfuromonadota	c__Desulfuromonadia	o__Desulfuromonadales	f__UBA2197	g__UBA2197	s__	Placement	taxonomic classification fully defined by topology	GCA_002841765.1, s__UBA2197 sp002841765, 95.0, 77.66, 0.2	 GCA_002424625.1, s__UBA2197 sp002424625, 95.0, 77.65, 0.2	91.31	11	0.901383711877	N/A																																																																																												
bin.202	d__Bacteria	p__Desulfuromonadota	c__Desulfuromonadia	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Desulfuromonadota	c__Desulfuromonadia	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	31.23	11	0.586714971113	N/A																																																																																																			
