Bin Id	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
bin.365	27	3	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	44.869801923	0.718559	889	0.914889382779	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.366	39	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.5937268469	1.221491	1276	0.894203886889	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.367	42	0	UID2605	k__Bacteria;p__Bacteroidetes	c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	42.1080489368	3.132451	2775	0.916292385739	11	350	41.169334545	6.0269825949	3.95747745714	1.36963333887	3461.12	1110.07844119
bin.368	30	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	50.5096089887	0.969665	1185	0.872624050574	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.369	23	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	46.6373177238	0.472703	603	0.88134198429	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.37	23	3	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	44.6913276785	1.008934	1285	0.922756097029	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
bin.370	1	3	UID2592	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	f__Chitinophagaceae	43.2570738205	2.082538	2368	0.915922782682	11	14	45.4040636882	3.40083210539	5.8808445	1.9914211778	4896.78571429	1460.52041501
bin.371	14	0	UID3985	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	g__Methyloversatilis;s__Methyloversatilis_universalis	62.4571204591	3.411009	3288	0.916142115134	11	17	65.8987056511	2.46835292806	4.46613729412	0.436763259742	4156.29411765	431.105932758
bin.372	33	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	39.5103189792	0.754532	843	0.927195930723	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.373	0	0	NA	NA	unresolved	65.7537798445	0.470522	809	0.932978691751	11	NA	NA	NA	NA	NA	NA	NA
bin.374	9	31	UID2307	k__Bacteria	p__Chloroflexi	36.7868754073	2.212762	2310	0.872896407295	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.375	34	3	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	50.3311187232	0.932143	1068	0.902657639439	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.376	38	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	37.4108169632	0.847835	963	0.928885927097	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.377	42	0	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	47.0033786268	3.835286	3679	0.866929350249	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
bin.378	14	2	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	35.1852953423	0.537952	677	0.89376933258	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
bin.379	33	3	UID2572	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	f__Ignavibacteriaceae;g__Ignavibacterium;s__Ignavibacterium_album	36.4198102132	3.641455	3256	0.910764241217	11	2	37.6306212631	3.69749696697	3.4797055	0.1792915	3072.5	170.5
bin.38	0	39	NA	NA	unresolved	40.8915761633	5.350816	5561	0.88579611035	11	NA	NA	NA	NA	NA	NA	NA
bin.380	1	0	UID3195	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	g__Candidatus_Nitrospira;s__Candidatus_Nitrospira_defluvii	44.5411342748	0.22305	288	0.925169244564	11	4	40.4354512169	10.734191293	2.5603085	1.01636770309	2628.5	976.721429068
bin.381	39	0	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	48.175891663	1.66739	1823	0.949131277026	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
bin.382	29	0	UID3961	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	p__Sideroxydans;c__Sideroxydans;o__Sideroxydans;f__Sideroxydans;g__Sideroxydans;s__Sideroxydans_lithotrophicus	54.2316940687	2.415392	2431	0.938598372438	11	2	55.1482830719	2.39345939129	3.0830635	0.0794075	3027.5	21.5
bin.383	38	1	UID1	k__Bacteria (root)	k__Bacteria	41.7120668448	0.746326	765	0.931406650713	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.384	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	47.1236228677	0.85413	882	0.911344877244	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.385	0	0	NA	NA	unresolved	35.7105849075	0.214239	255	0.898435859017	11	NA	NA	NA	NA	NA	NA	NA
bin.386	17	0	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	47.5639428693	0.619772	750	0.891331005596	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
bin.387	35	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.3122428459	0.714066	728	0.899422462349	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.388	20	3	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	46.28464637	0.829921	1022	0.891363153842	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.389	39	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	52.6687968226	1.423057	1404	0.88952375063	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.39	1	39	UID1	k__Bacteria (root)	k__Bacteria	43.9064429347	4.749016	5508	0.879902068134	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.390	35	3	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.0551083946	1.22377	1395	0.910362241271	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.391	31	3	UID2142	k__Bacteria	p__Cyanobacteria	53.3947882986	0.757411	930	0.937938582883	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.392	0	42	NA	NA	unresolved	30.3479973535	3.272295	4141	0.9028535019	11	NA	NA	NA	NA	NA	NA	NA
bin.393	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.1629398061	1.00442	1031	0.882125007467	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.394	0	0	NA	NA	unresolved	49.6289183846	0.7082	705	0.912143462299	11	NA	NA	NA	NA	NA	NA	NA
bin.395	42	0	UID2142	k__Bacteria	p__Cyanobacteria	52.5645912149	1.728989	1642	0.947207876973	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.396	37	3	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	44.5062384742	1.685348	1816	0.856807021458	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
bin.397	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.9802989421	0.983602	969	0.887493112051	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.398	4	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	36.8537522054	0.497081	513	0.893232692459	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.399	39	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	43.4549300289	0.901587	930	0.919227983545	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.4	41	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	53.2911528034	2.594562	2613	0.920585054433	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
bin.40	37	4	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	57.8929007116	4.084677	4107	0.902214055114	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
bin.400	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	44.1630081509	1.210418	1162	0.90952216507	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.401	33	3	UID1	k__Bacteria (root)	k__Bacteria	46.2692158448	0.894249	1022	0.870395158395	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.402	33	6	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	42.2280231619	1.888966	2044	0.851658526411	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
bin.403	33	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	55.8192748691	0.640243	752	0.926715325275	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.404	41	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	63.0346098734	3.502671	2730	0.927510177233	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.405	26	1	UID223	k__Bacteria	p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	44.9650981238	0.546962	654	0.933423162852	11	5429	49.3028086303	13.0497836745	3.81165364082	1.82621008675	3598.01565666	1663.23352454
bin.406	36	2	UID1	k__Bacteria (root)	k__Bacteria	43.7878625986	0.617694	705	0.926290363837	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.407	27	7	UID3311	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	f__Sphingomonadaceae;g__Sphingomonas	64.1918422025	2.684352	3102	0.918334480724	11	23	64.8638541948	1.78354021281	3.83072286957	0.594987771532	3674.08695652	498.161394577
bin.408	36	1	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	44.0741858989	0.907504	1020	0.852677233379	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.409	23	0	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	55.6534318637	3.1936	2959	0.929122307114	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
bin.41	19	9	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	40.4050632042	2.330698	2943	0.853325484469	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.410	39	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.0317988128	1.136772	1184	0.869994158899	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.411	38	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.2761180711	1.087006	1124	0.886882869092	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.412	14	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.5228249671	0.788172	820	0.901262668555	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.413	42	0	UID2572	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	f__Melioribacteraceae;g__Melioribacter;s__Melioribacter_roseus	36.9391722306	3.799005	3534	0.924066433184	11	2	37.6306212631	3.69749696697	3.4797055	0.1792915	3072.5	170.5
bin.414	35	1	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	39.9350731628	1.144365	1159	0.863703451259	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.415	32	3	UID1	k__Bacteria (root)	k__Bacteria	36.5785870957	0.339655	359	0.902492234768	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.416	0	0	NA	NA	unresolved	52.4382070922	0.577453	464	0.93084631996	11	NA	NA	NA	NA	NA	NA	NA
bin.417	37	0	UID207	k__Bacteria	p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceaeg__Dictyoglomus;f__Dictyoglomaceaeg__Dictyoglomus	40.9031811578	0.786066	794	0.913598858111	11	3	33.854856506	0.0886942929174	1.904804	0.0428384824895	1913.0	40.4722126897
bin.418	38	0	UID1	k__Bacteria (root)	k__Bacteria	34.7811279629	1.013012	1040	0.950728125629	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.419	35	5	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	60.4286725537	1.312377	1336	0.864942009804	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.42	37	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.7640235199	0.725852	749	0.898721777993	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.420	39	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	39.8659525823	1.117515	1115	0.88799971365	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.421	8	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.7885940032	0.355392	419	0.936906289393	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.422	28	0	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	44.1930456398	0.456203	531	0.826465411231	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
bin.423	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	44.1550876688	1.069537	1053	0.881227110423	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.424	0	40	NA	NA	unresolved	41.4381595203	2.528732	2437	0.902459414442	11	NA	NA	NA	NA	NA	NA	NA
bin.425	38	1	UID1	k__Bacteria (root)	k__Bacteria	42.4876786508	0.709135	728	0.864086527953	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.426	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	56.0596658187	0.955589	1077	0.899401311652	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.427	22	1	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	52.989447523	0.395926	501	0.911377378601	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.428	34	4	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	51.669497437	0.913179	1062	0.899090977782	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.429	23	8	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	35.0932024432	0.581047	611	0.918183899065	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.43	37	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.5810695091	0.710008	769	0.94714144066	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.430	17	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.5209397725	0.751799	823	0.944482501307	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.431	39	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	42.8455196629	0.989401	925	0.899980897533	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.432	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	40.443554944	1.199175	1211	0.902863218463	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.433	0	0	NA	NA	unresolved	32.9151740602	0.363179	392	0.797149614928	11	NA	NA	NA	NA	NA	NA	NA
bin.434	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.487994486	0.879221	881	0.903664721384	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.435	1	0	UID204	k__Bacteria	p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermodesulfobiaceae;g__Coprothermobacter	41.6065289488	0.296403	483	0.910766760121	11	3	40.7707620821	3.96067391233	1.46913066667	0.0629133193653	1548.0	63.9426826671
bin.436	8	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	46.3591610373	0.327452	427	0.904828799335	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.437	8	30	UID2307	k__Bacteria	p__Chloroflexi	41.9843222287	1.905628	2108	0.917431418934	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.438	36	2	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	53.0026954507	0.655178	776	0.912655797356	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.439	14	0	UID1	k__Bacteria (root)	k__Bacteria	37.7429208499	0.943157	872	0.875085484177	4	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.44	35	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	57.5919481126	1.195049	1237	0.911077286371	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.440	39	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	39.4340621128	0.757751	819	0.844752431867	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.441	34	2	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	39.0606841108	0.720205	761	0.893495601947	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.442	43	0	UID1023	k__Bacteria;p__Firmicutes;c__Negativicutes	o__Selenomonadales	44.3651655209	2.451261	2236	0.928223881504	11	65	47.2553110318	7.98326575855	2.54663183077	0.808360712885	2465.2	791.695982831
bin.443	42	0	UID2803	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	o__Prolixibacter;f__Prolixibacter;g__Prolixibacter;s__Prolixibacter_bellariivorans	37.259228863	5.736568	4619	0.884878380244	11	5	43.0463356489	1.51522193902	4.557842	0.468792831839	3826.4	372.683565508
bin.444	41	0	UID2566	k__Bacteria	unresolved	41.4859528622	3.774292	3167	0.88045863966	11	525	42.588785261	7.01104947332	3.85675681905	1.76836328516	3363.96571429	1451.8143246
bin.445	23	0	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	37.5687619593	1.244329	1232	0.918198482877	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
bin.446	40	1	UID2982	k__Bacteria	unresolved	56.9766363827	2.060169	1508	0.950782193111	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
bin.447	10	1	UID3880	k__Bacteria;p__Proteobacteria	unresolved	56.9427204286	2.214629	2910	0.889985184877	11	1495	52.9489836668	10.613533521	4.27321480201	1.5745609793	4019.91237458	1426.77094264
bin.448	29	10	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	40.6624409372	1.002746	962	0.887851958522	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.449	37	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.554472269	1.21236	1238	0.915005443928	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.45	37	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	49.9931651612	0.570606	596	0.910099087637	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.450	29	11	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.2814677195	0.871965	893	0.887166342686	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.451	12	1	UID3217	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile_tiedjei	48.9726177012	0.206009	264	0.877238373081	11	62	56.1284551379	8.30705690322	4.24122095161	0.949111478087	3829.01612903	789.75088951
bin.452	38	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	37.5105573572	0.702117	737	0.887518746876	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.453	38	0	UID1	k__Bacteria (root)	k__Bacteria	48.7504339023	0.688519	752	0.897981028846	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.454	40	1	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	44.9443647927	1.184322	1189	0.882515903614	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.455	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	40.9541615918	1.064893	994	0.842626442281	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
