Bin Id	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
maxbinned_coassembly.fa.537	34	2	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	47.7163934335	0.721972	907	0.897235626866	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.538	20	4	UID3215	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Deferrisoma;f__Deferrisoma;g__Deferrisoma;s__Deferrisoma_camini	39.7957001263	1.664514	2312	0.933455651319	11	84	58.0589820201	8.68953006244	4.57293354762	1.49471208556	4071.72619048	1119.37102185
maxbinned_coassembly.fa.539	25	13	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	48.0485894391	1.045577	1225	0.920144570892	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.540	31	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	53.8634381902	2.274179	2223	0.942233219109	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.541	12	0	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	39.8829329978	0.626308	867	0.837843361413	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
maxbinned_coassembly.fa.542	31	9	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	44.1065360222	1.939513	2235	0.847408086463	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.543	38	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	49.8178963188	1.068622	1035	0.911444832691	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.544	12	0	UID3304	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	unresolved	46.199834873	1.536999	1928	0.913249130286	11	647	56.2345306302	11.7755932714	4.32205411283	2.09229461022	4168.32457496	2033.07693726
maxbinned_coassembly.fa.545	20	12	UID209	k__Bacteria	p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae	42.1611595469	1.849757	2026	0.850880953552	11	5443	49.2802786832	13.0437086269	3.80716384788	1.82606099193	3594.01377917	1662.99947452
maxbinned_coassembly.fa.546	38	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.3020491188	0.606163	618	0.888449146517	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.547	36	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.4734637043	1.140438	1295	0.918151622447	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.548	23	8	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.6889584255	1.543231	1824	0.911408596639	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.549	13	16	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	46.4522315857	1.331654	1793	0.898918938403	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.550	28	0	UID1	k__Archaea (root)	k__Archaea	43.8478448347	1.265077	1577	0.922164421612	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.551	2	0	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	49.0722812029	1.629912	1593	0.880927313867	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
maxbinned_coassembly.fa.552	11	3	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	51.7851007267	0.852753	775	0.902407848463	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.553	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.975524564	0.987725	980	0.88804373687	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.554	12	25	UID2309	k__Bacteria;p__Chloroflexi	unresolved	41.8668761109	1.093688	1201	0.896342466956	11	14	58.5159979235	4.80948739763	4.70641157143	1.0439035214	3933.14285714	717.183464986
maxbinned_coassembly.fa.555	37	0	UID2983	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	unresolved	44.3715889701	2.30319	2110	0.881827378549	11	11	53.2536077313	6.59699903983	6.27668727273	1.36762595276	5441.09090909	1274.33379775
maxbinned_coassembly.fa.556	28	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	51.6749694888	0.920972	1256	0.905466181382	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.557	36	4	UID2142	k__Bacteria	p__Cyanobacteria	47.2588530628	5.892424	5934	0.910525617301	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.558	6	0	UID2801	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	unresolved	41.8890498781	2.06363	1929	0.908599894361	11	7	41.6965325286	2.52277385694	4.66211428571	0.71045206241	3859.71428571	562.367372119
maxbinned_coassembly.fa.559	1	0	UID4301	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylococcus	s__Methylococcus_capsulatus	35.6353449779	1.250486	2002	0.919121045737	11	3	61.3751298242	3.07278403642	3.864373	0.818923766401	3635.66666667	791.582942941
maxbinned_coassembly.fa.560	12	7	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	48.4296293819	1.255659	1527	0.891309662894	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
maxbinned_coassembly.fa.561	21	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	43.9881877271	0.854027	1270	0.905974869647	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.562	39	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.6747218004	1.351188	1449	0.892086815454	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.563	18	16	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	34.0440959152	1.485353	1994	0.886094416613	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.564	34	4	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	50.265157326	0.938688	1090	0.910943785369	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.565	0	0	NA	NA	unresolved	34.4084559323	0.272093	338	0.900375974391	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.566	34	4	UID1	k__Bacteria (root)	k__Bacteria	35.1367523476	1.094643	1189	0.91077821719	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.567	33	6	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	43.8002076357	1.263752	1452	0.908698067342	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.568	18	0	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	41.4022371021	3.072904	3116	0.926054637568	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.569	20	19	UID2142	k__Bacteria	p__Cyanobacteria	55.836835637	1.054544	1448	0.965406848837	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.570	21	13	UID2502	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Spirochaetaceae	36.677886646	2.481288	3346	0.927317989689	11	66	38.831279651	10.6533604201	2.51039843939	0.965063485649	2344.34848485	864.558172192
maxbinned_coassembly.fa.571	16	16	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	42.9969905241	1.170968	1636	0.924547041422	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.572	1	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	58.6822391614	0.912806	1159	0.93960052848	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.573	15	0	UID2142	k__Bacteria	p__Cyanobacteria	51.218942986	2.189602	1915	0.891050519683	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.574	7	3	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	32.9473976635	2.152604	3145	0.885120068531	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.575	41	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	37.7809069655	1.198039	1171	0.877920501753	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.576	26	14	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	44.8837801772	1.880187	2015	0.898578705203	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.577	28	8	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.8639345163	1.292047	1481	0.867441354688	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.578	18	3	UID2142	k__Bacteria	p__Cyanobacteria	50.7778261226	1.58583	2087	0.952033320091	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.579	1	0	UID2803	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	o__Prolixibacter;f__Prolixibacter;g__Prolixibacter;s__Prolixibacter_bellariivorans	44.3390833475	2.428052	2902	0.923387555126	11	5	43.0463356489	1.51522193902	4.557842	0.468792831839	3826.4	372.683565508
maxbinned_coassembly.fa.580	13	7	UID3047	k__Bacteria	p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis_vadensis	48.2083316075	1.93144	2461	0.891208114153	11	13	57.5577008374	5.62263534464	4.93147930769	2.10484696641	4236.38461538	1609.1957159
maxbinned_coassembly.fa.581	41	0	UID1	k__Bacteria (root)	k__Bacteria	34.8400524299	1.042154	991	0.900237392938	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.582	38	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.7957014313	1.28694	1243	0.871454768676	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.583	15	11	UID3810	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	unresolved	37.3712799184	1.720594	1843	0.885161752279	4	64	32.1219124736	3.67245428431	1.28464370312	0.231256711133	1198.546875	289.859391003
maxbinned_coassembly.fa.584	20	10	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	43.9852036176	1.254631	1666	0.919216088236	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.585	10	13	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	c__;o__;f__;g__;s__	45.7827678277	1.123213	1322	0.898175145765	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.586	7	1	UID1	k__Archaea (root)	k__Archaea	26.3580897293	1.737827	2871	0.865003823741	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.587	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	52.8331108664	1.233891	1240	0.910753056794	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.588	16	5	UID1	k__Bacteria (root)	k__Bacteria	43.2564909299	0.820337	1227	0.922819524171	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.589	2	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	51.8035242282	0.996133	1373	0.877797442711	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.590	22	19	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	41.3887740703	1.671719	1570	0.932812871063	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.591	26	6	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.7485915319	1.334251	1689	0.885104826603	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.592	32	5	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	38.0113961902	0.860463	853	0.93324872772	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.593	24	11	UID2142	k__Bacteria	p__Cyanobacteria	53.2045604474	1.415826	1920	0.925538166413	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.594	32	0	UID2309	k__Bacteria;p__Chloroflexi	unresolved	40.9852135857	0.401923	366	0.903899503139	11	14	58.5159979235	4.80948739763	4.70641157143	1.0439035214	3933.14285714	717.183464986
maxbinned_coassembly.fa.595	15	0	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	58.0813413004	1.886766	1923	0.90282525761	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
maxbinned_coassembly.fa.596	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	33.4434191172	1.059174	1095	0.915432214159	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.597	19	22	UID3811	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	f__Anaplasmataceae	43.3831619154	1.57607	1500	0.902702291142	11	63	32.0515691126	3.658457942	1.28624547619	0.23273234995	1197.76190476	292.083305919
maxbinned_coassembly.fa.598	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	37.3848550148	1.336033	1353	0.901982960002	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.599	0	0	NA	NA	unresolved	46.3377083363	1.050285	573	0.983385462041	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.600	12	8	UID2309	k__Bacteria;p__Chloroflexi	unresolved	41.3507893444	1.158493	1242	0.886413642551	11	14	58.5159979235	4.80948739763	4.70641157143	1.0439035214	3933.14285714	717.183464986
maxbinned_coassembly.fa.601	33	5	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	53.6702004706	0.791687	1027	0.911769424027	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.602	15	1	UID2983	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	unresolved	46.0118334171	1.862184	2137	0.901550544952	11	11	53.2536077313	6.59699903983	6.27668727273	1.36762595276	5441.09090909	1274.33379775
maxbinned_coassembly.fa.603	38	0	UID1	k__Bacteria (root)	k__Bacteria	48.7381559705	0.735075	792	0.900690405741	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.604	5	0	UID3198	k__Bacteria	p__Nitrospinae;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__Nitrospina;s__Nitrospina_gracilis	59.8936612453	8.688836	8931	0.855245627838	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
maxbinned_coassembly.fa.605	10	14	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	42.44250393	0.550255	622	0.904382513562	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.606	39	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	38.8494124078	1.075746	1028	0.906754010705	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.607	39	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	37.7292557277	1.049374	985	0.912567873799	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.608	21	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.6768507429	0.787373	935	0.935649304713	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.609	37	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.1953173844	0.670181	784	0.950249261021	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.610	11	11	UID1	k__Bacteria (root)	k__Bacteria	47.3311732507	0.859535	1153	0.910217734007	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.611	39	0	UID2308	k__Bacteria;p__Chloroflexi	c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	49.4251843726	1.283542	1230	0.885973345633	11	22	56.0302438448	6.08038244773	3.92836	1.76933331899	3371.90909091	1279.43559677
maxbinned_coassembly.fa.612	35	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	49.2458561968	1.109669	1131	0.911961134356	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.613	31	6	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	38.7041584876	0.706074	832	0.894393505497	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.614	14	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	39.1575637477	0.488488	560	0.895004585578	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.615	24	12	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	41.7146638543	1.249726	1317	0.917935611486	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.616	31	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.2706998076	0.848619	982	0.926590142337	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.617	15	8	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.1333191183	1.088051	1336	0.873621732805	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.618	26	8	UID1	k__Archaea (root)	k__Archaea	57.9065875414	1.10542	1444	0.902428941036	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.619	43	0	UID1	k__Archaea (root)	k__Archaea	56.0110696833	1.217379	1239	0.919948512337	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.620	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.3118919902	0.87992	923	0.900509137194	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.621	17	0	UID3061	k__Bacteria;p__Proteobacteria	c__Epsilonproteobacteria	44.4378704205	1.088459	1250	0.901835530783	11	115	34.943415927	5.4594829941	1.85581446087	0.335223327464	1927.9826087	362.684243616
maxbinned_coassembly.fa.622	38	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	34.9387618231	1.502984	1640	0.874667328461	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.623	26	4	UID2497	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Leptospiraceae;g__Leptospira;s__Leptospira_meyeri	35.8753621646	1.033715	1126	0.904066401281	11	71	39.0230598592	10.4323269535	2.62922391549	1.02669207605	2463.4084507	939.69561415
maxbinned_coassembly.fa.624	4	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	42.6574771523	0.852711	856	0.915910548826	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.625	6	1	UID2981	k__Bacteria	p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter_succinogenes	41.4692316058	0.781565	903	0.941948526354	11	2	42.9626862761	5.0891583566	3.0447275	0.7979075	2528.5	659.5
maxbinned_coassembly.fa.626	4	0	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	29.1633634499	0.610516	755	0.922406619974	4	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
